% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
6.116	0	0	612	7	25	28	9422	0	0	0
6.117	0	0	612	8	37	28	9422	0	0	0
6.118	0	0	612	9	36	28	9422	0	0	0
6.119	0	0	612	10	38	28	9422	0	0	0
6.12	0	0	613	1	6	28	9422	0	0	0
6.121	0	0	613	2	48	28	9422	0	0	0
6.122	0	0	613	3	49	28	9422	0	0	0
6.123	0	0	613	4	57	28	9422	0	0	0
6.124	0	0	613	5	64	28	9422	0	0	0
6.125	0	0	613	6	68	28	9422	0	0	0
6.126	0	0	613	7	71	28	9422	0	0	0
6.127	0	0	613	8	3	28	9422	0	0	0
6.128	0	0	613	9	1	28	9422	0	0	0
6.129	0	0	613	10	5	28	9422	0	0	0
6.13	0	0	614	1	7	28	9422	0	0	0
6.131	0	0	614	2	9	28	9422	0	0	0
6.132	0	0	614	3	70	28	9422	0	0	0
6.133	0	0	614	4	12	28	9422	0	0	0
6.134	0	0	614	5	14	28	9422	0	0	0
6.135	0	0	614	6	23	28	9422	0	0	0
6.136	0	0	614	7	17	28	9422	0	0	0
6.137	0	0	614	8	10	28	9422	0	0	0
6.138	0	0	614	9	25	28	9422	0	0	0
6.139	0	0	614	10	37	28	9422	0	0	0
6.14	0	0	615	1	38	28	9422	0	0	0
6.141	0	0	615	2	27	28	9422	0	0	0
6.142	0	0	615	3	6	28	9422	0	0	0
6.143	0	0	615	4	48	28	9422	0	0	0
6.144	0	0	615	5	69	28	9422	0	0	0
6.145	0	0	615	6	22	28	9422	0	0	0
6.146	0	0	615	7	49	28	9422	0	0	0
6.147	0	0	615	8	57	28	9422	0	0	0
6.148	0	0	615	9	64	28	9422	0	0	0
6.149	0	0	615	10	28	28	9422	0	0	0
6.15	0	0	616	1	34	28	9422	0	0	0
6.151	0	0	616	2	68	28	9422	0	0	0
6.152	0	0	616	3	71	28	9422	0	0	0
6.153	0	0	616	4	3	28	9422	0	0	0
6.154	0	0	616	5	26	28	9422	0	0	0
6.155	0	0	616	6	26	28	9422	0	0	0
6.156	0	0	616	7	5	28	9422	0	0	0
6.157	0	0	616	8	28	28	9422	0	0	0
6.158	0	0	616	9	26	28	9422	0	0	0
6.159	0	0	616	10	7	28	9422	0	0	0
6.16	0	0	617	1	9	28	9422	0	0	0
6.161	0	0	617	2	70	28	9422	0	0	0
6.162	0	0	617	3	27	28	9422	0	0	0
6.163	0	0	617	4	28	28	9422	0	0	0
6.164	0	0	617	5	12	28	9422	0	0	0
6.165	0	0	617	6	14	28	9422	0	0	0
6.166	0	0	617	7	23	28	9422	0	0	0
6.167	0	0	617	8	10	28	9422	0	0	0
6.168	0	0	617	9	17	28	9422	0	0	0
6.169	0	0	617	10	34	28	9422	0	0	0
6.17	0	0	618	1	28	28	9422	0	0	0
6.171	0	0	618	2	25	28	9422	0	0	0
6.172	0	0	618	3	37	28	9422	0	0	0
6.173	0	0	618	4	38	28	9422	0	0	0
6.174	0	0	618	5	6	28	9422	0	0	0
6.175	0	0	618	6	48	28	9422	0	0	0
6.176	0	0	618	7	49	28	9422	0	0	0
6.177	0	0	618	8	47	28	9422	0	0	0
6.178	0	0	618	9	4	28	9422	0	0	0
6.179	0	0	618	10	72	28	9422	0	0	0
6.18	0	0	619	1	57	28	9422	0	0	0
6.181	0	0	619	2	64	28	9422	0	0	0
6.182	0	0	619	3	68	28	9422	0	0	0
6.183	0	0	619	4	71	28	9422	0	0	0
6.184	0	0	619	5	3	28	9422	0	0	0
6.185	0	0	619	6	5	28	9422	0	0	0
6.186	0	0	619	7	26	28	9422	0	0	0
6.187	0	0	619	8	7	28	9422	0	0	0
6.188	0	0	619	9	9	28	9422	0	0	0
6.189	0	0	619	10	70	28	9422	0	0	0
6.19	0	0	620	1	28	28	9422	0	0	0
6.191	0	0	620	2	12	28	9422	0	0	0
6.192	0	0	620	3	14	28	9422	0	0	0
6.193	0	0	620	4	23	28	9422	0	0	0
6.194	0	0	620	5	10	28	9422	0	0	0
6.195	0	0	620	6	17	28	9422	0	0	0
6.196	0	0	620	7	27	28	9422	0	0	0
6.197	0	0	620	8	34	28	9422	0	0	0
6.198	0	0	620	9	24	28	9422	0	0	0
6.199	0	0	620	10	25	28	9422	0	0	0
6.2	0	0	621	1	59	28	9422	0	0	0
6.201	0	0	621	2	37	28	9422	0	0	0
6.202	0	0	621	3	38	28	9422	0	0	0
6.203	0	0	621	4	6	28	9422	0	0	0
6.204	0	0	621	5	48	28	9422	0	0	0
6.205	0	0	621	6	49	28	9422	0	0	0
6.206	0	0	621	7	57	28	9422	0	0	0
6.207	0	0	621	8	64	28	9422	0	0	0
6.208	0	0	621	9	68	28	9422	0	0	0
6.209	0	0	621	10	71	28	9422	0	0	0
6.21	0	0	622	1	3	28	9422	0	0	0
6.211	0	0	622	2	5	28	9422	0	0	0
6.212	0	0	622	3	26	28	9422	0	0	0
6.213	0	0	622	4	7	28	9422	0	0	0
6.214	0	0	622	5	69	28	9422	0	0	0
6.215	0	0	622	6	9	28	9422	0	0	0
6.216	0	0	622	7	28	28	9422	0	0	0
6.217	0	0	622	8	12	28	9422	0	0	0
6.218	0	0	622	9	27	28	9422	0	0	0
6.219	0	0	622	10	14	28	9422	0	0	0
6.22	0	0	623	1	23	28	9422	0	0	0
6.221	0	0	623	2	10	28	9422	0	0	0
6.222	0	0	623	3	17	28	9422	0	0	0
6.223	0	0	623	4	34	28	9422	0	0	0
6.224	0	0	623	5	25	28	9422	0	0	0
6.225	0	0	623	6	37	28	9422	0	0	0
6.226	0	0	623	7	38	28	9422	0	0	0
6.227	0	0	623	8	6	28	9422	0	0	0
6.228	0	0	623	9	59	28	9422	0	0	0
6.229	0	0	623	10	59	28	9422	0	0	0
6.23	0	0	624	1	47	28	9422	0	0	0
6.231	0	0	624	2	1	28	9422	0	0	0
6.232	0	0	624	3	48	28	9422	0	0	0
6.233	0	0	624	4	49	28	9422	0	0	0
6.234	0	0	624	5	57	28	9422	0	0	0
6.235	0	0	624	6	64	28	9422	0	0	0
6.236	0	0	624	7	68	28	9422	0	0	0
6.237	0	0	624	8	1	28	9422	0	0	0
6.238	0	0	624	9	71	28	9422	0	0	0
6.239	0	0	624	10	3	28	9422	0	0	0
6.24	0	0	625	1	5	28	9422	0	0	0
6.241	0	0	625	2	26	28	9422	0	0	0
6.242	0	0	625	3	7	28	9422	0	0	0
6.243	0	0	625	4	9	28	9422	0	0	0
6.244	0	0	625	5	28	28	9422	0	0	0
6.245	0	0	625	6	12	28	9422	0	0	0
6.246	0	0	625	7	27	28	9422	0	0	0
6.247	0	0	625	8	14	28	9422	0	0	0
6.248	0	0	625	9	23	28	9422	0	0	0
6.249	0	0	625	10	10	28	9422	0	0	0
6.25	0	0	626	1	17	28	9422	0	0	0
6.251	0	0	626	2	34	28	9422	0	0	0
6.252	0	0	626	3	35	28	9422	0	0	0
6.253	0	0	626	4	25	28	9422	0	0	0
6.254	0	0	626	5	37	28	9422	0	0	0
6.255	0	0	626	6	59	28	9422	0	0	0
6.256	0	0	626	7	38	28	9422	0	0	0
6.257	0	0	626	8	35	28	9422	0	0	0
6.258	0	0	626	9	6	28	9422	0	0	0
6.259	0	0	626	10	70	28	9422	0	0	0
6.26	0	0	627	1	70	28	9422	0	0	0
6.261	0	0	627	2	48	28	9422	0	0	0
6.262	0	0	627	3	49	28	9422	0	0	0
6.263	0	0	627	4	57	28	9422	0	0	0
6.264	0	0	627	5	35	28	9422	0	0	0
6.265	0	0	627	6	64	28	9422	0	0	0
6.266	0	0	627	7	68	28	9422	0	0	0
6.267	0	0	627	8	71	28	9422	0	0	0
6.268	0	0	627	9	24	28	9422	0	0	0
6.269	0	0	627	10	3	28	9422	0	0	0
6.27	0	0	628	1	35	28	9422	0	0	0
6.271	0	0	628	2	5	28	9422	0	0	0
6.272	0	0	628	3	7	28	9422	0	0	0
6.273	0	0	628	4	9	28	9422	0	0	0
6.274	0	0	628	5	28	28	9422	0	0	0
6.275	0	0	628	6	26	28	9422	0	0	0
6.276	0	0	628	7	12	28	9422	0	0	0
6.277	0	0	628	8	27	28	9422	0	0	0
6.278	0	0	628	9	14	28	9422	0	0	0
6.279	0	0	628	10	23	28	9422	0	0	0
6.28	0	0	629	1	10	28	9422	0	0	0
6.281	0	0	629	2	17	28	9422	0	0	0
6.282	0	0	629	3	69	28	9422	0	0	0
6.283	0	0	629	4	25	28	9422	0	0	0
6.284	0	0	629	5	37	28	9422	0	0	0
6.285	0	0	629	6	38	28	9422	0	0	0
6.286	0	0	629	7	6	28	9422	0	0	0
6.287	0	0	629	8	47	28	9422	0	0	0
6.288	0	0	629	9	48	28	9422	0	0	0
6.289	0	0	629	10	49	28	9422	0	0	0
6.29	0	0	630	1	57	28	9422	0	0	0
6.291	0	0	630	2	64	28	9422	0	0	0
6.292	0	0	630	3	35	28	9422	0	0	0
6.293	0	0	630	4	20	28	9422	0	0	0
6.294	0	0	630	5	68	28	9422	0	0	0
6.295	0	0	630	6	71	28	9422	0	0	0
6.296	0	0	630	7	3	28	9422	0	0	0
6.297	0	0	630	8	59	28	9422	0	0	0
6.298	0	0	630	9	5	28	9422	0	0	0
6.299	0	0	630	10	59	28	9422	0	0	0
6.3	0	0	631	1	7	28	9422	0	0	0
6.301	0	0	631	2	26	28	9422	0	0	0
6.302	0	0	631	3	9	28	9422	0	0	0
6.303	0	0	631	4	28	28	9422	0	0	0
6.304	0	0	631	5	12	28	9422	0	0	0
6.305	0	0	631	6	27	28	9422	0	0	0
6.306	0	0	631	7	14	28	9422	0	0	0
6.307	0	0	631	8	20	28	9422	0	0	0
6.308	0	0	631	9	23	28	9422	0	0	0
6.309	0	0	631	10	10	28	9422	0	0	0
6.31	0	0	632	1	17	28	9422	0	0	0
6.311	0	0	632	2	25	28	9422	0	0	0
6.312	0	0	632	3	37	28	9422	0	0	0
6.313	0	0	632	4	34	28	9422	0	0	0
6.314	0	0	632	5	38	28	9422	0	0	0
6.315	0	0	632	6	6	28	9422	0	0	0
6.316	0	0	632	7	48	28	9422	0	0	0
6.317	0	0	632	8	49	28	9422	0	0	0
6.318	0	0	632	9	57	28	9422	0	0	0
6.319	0	0	632	10	64	28	9422	0	0	0
6.32	0	0	633	1	35	28	9422	0	0	0
6.321	0	0	633	2	20	28	9422	0	0	0
6.322	0	0	633	3	47	28	9422	0	0	0
6.323	0	0	633	4	68	28	9422	0	0	0
6.324	0	0	633	5	71	28	9422	0	0	0
6.325	0	0	633	6	47	28	9422	0	0	0
6.326	0	0	633	7	3	28	9422	0	0	0
6.327	0	0	633	8	5	28	9422	0	0	0
6.328	0	0	633	9	7	28	9422	0	0	0
6.329	0	0	633	10	26	28	9422	0	0	0
6.33	0	0	634	1	9	28	9422	0	0	0
6.331	0	0	634	2	28	28	9422	0	0	0
6.332	0	0	634	3	12	28	9422	0	0	0
6.333	0	0	634	4	27	28	9422	0	0	0
6.334	0	0	634	5	14	28	9422	0	0	0
6.335	0	0	634	6	23	28	9422	0	0	0
6.336	0	0	634	7	10	28	9422	0	0	0
6.337	0	0	634	8	59	28	9422	0	0	0
6.338	0	0	634	9	17	28	9422	0	0	0
6.339	0	0	634	10	25	28	9422	0	0	0
6.34	0	0	635	1	37	28	9422	0	0	0
6.341	0	0	635	2	34	28	9422	0	0	0
6.342	0	0	635	3	38	28	9422	0	0	0
6.343	0	0	635	4	6	28	9422	0	0	0
6.344	0	0	635	5	56	28	9422	0	0	0
6.345	0	0	635	6	48	28	9422	0	0	0
6.346	0	0	635	7	49	28	9422	0	0	0
6.347	0	0	635	8	57	28	9422	0	0	0
6.348	0	0	635	9	47	28	9422	0	0	0
6.349	0	0	635	10	64	28	9422	0	0	0
6.35	0	0	636	1	35	28	9422	0	0	0
6.351	0	0	636	2	68	28	9422	0	0	0
6.352	0	0	636	3	71	28	9422	0	0	0
6.353	0	0	636	4	3	28	9422	0	0	0
6.354	0	0	636	5	5	28	9422	0	0	0
6.355	0	0	636	6	70	28	9422	0	0	0
6.356	0	0	636	7	34	28	9422	0	0	0
6.357	0	0	636	8	56	28	9422	0	0	0
6.358	0	0	636	9	7	28	9422	0	0	0
6.359	0	0	636	10	59	28	9422	0	0	0
6.36	0	0	637	1	9	28	9422	0	0	0
6.361	0	0	637	2	28	28	9422	0	0	0
6.362	0	0	637	3	20	28	9422	0	0	0
6.363	0	0	637	4	20	28	9422	0	0	0
6.364	0	0	637	5	12	28	9422	0	0	0
6.365	0	0	637	6	27	28	9422	0	0	0
6.366	0	0	637	7	14	28	9422	0	0	0
6.367	0	0	637	8	23	28	9422	0	0	0
6.368	0	0	637	9	10	28	9422	0	0	0
6.369	0	0	637	10	17	28	9422	0	0	0
6.37	0	0	638	1	25	28	9422	0	0	0
6.371	0	0	638	2	37	28	9422	0	0	0
6.372	0	0	638	3	38	28	9422	0	0	0
6.373	0	0	638	4	6	28	9422	0	0	0
6.374	0	0	638	5	47	28	9422	0	0	0
6.375	0	0	638	6	48	28	9422	0	0	0
6.376	0	0	638	7	49	28	9422	0	0	0
6.377	0	0	638	8	56	28	9422	0	0	0
6.378	0	0	638	9	57	28	9422	0	0	0
6.379	0	0	638	10	64	28	9422	0	0	0
6.38	0	0	639	1	35	28	9422	0	0	0
6.381	0	0	639	2	68	28	9422	0	0	0
6.382	0	0	639	3	71	28	9422	0	0	0
6.383	0	0	639	4	70	28	9422	0	0	0
6.384	0	0	639	5	3	28	9422	0	0	0
6.385	0	0	639	6	46	28	9422	0	0	0
6.386	0	0	639	7	34	28	9422	0	0	0
6.387	0	0	639	8	5	28	9422	0	0	0
6.388	0	0	639	9	20	28	9422	0	0	0
6.389	0	0	639	10	7	28	9422	0	0	0
6.39	0	0	640	1	9	28	9422	0	0	0
6.391	0	0	640	2	12	28	9422	0	0	0
6.392	0	0	640	3	27	28	9422	0	0	0
6.393	0	0	640	4	14	28	9422	0	0	0
6.394	0	0	640	5	23	28	9422	0	0	0
6.395	0	0	640	6	10	28	9422	0	0	0
6.396	0	0	640	7	17	28	9422	0	0	0
6.397	0	0	640	8	56	28	9422	0	0	0
6.398	0	0	640	9	25	28	9422	0	0	0
6.399	0	0	640	10	28	28	9422	0	0	0
6.4	0	0	641	1	37	28	9422	0	0	0
6.401	0	0	641	2	38	28	9422	0	0	0
6.402	0	0	641	3	56	28	9422	0	0	0
6.403	0	0	641	4	24	28	9422	0	0	0
6.404	0	0	641	5	6	28	9422	0	0	0
6.405	0	0	641	6	47	28	9422	0	0	0
6.406	0	0	641	7	48	28	9422	0	0	0
6.407	0	0	641	8	49	28	9422	0	0	0
6.408	0	0	641	9	57	28	9422	0	0	0
6.409	0	0	641	10	21	28	9422	0	0	0
6.41	0	0	642	1	64	28	9422	0	0	0
6.411	0	0	642	2	68	28	9422	0	0	0
6.412	0	0	642	3	71	28	9422	0	0	0
6.413	0	0	642	4	3	28	9422	0	0	0
6.414	0	0	642	5	34	28	9422	0	0	0
6.415	0	0	642	6	5	28	9422	0	0	0
6.416	0	0	642	7	7	28	9422	0	0	0
6.417	0	0	642	8	9	28	9422	0	0	0
6.418	0	0	642	9	35	28	9422	0	0	0
6.419	0	0	642	10	12	28	9422	0	0	0
6.42	0	0	643	1	28	28	9422	0	0	0
6.421	0	0	643	2	27	28	9422	0	0	0
6.422	0	0	643	3	21	28	9422	0	0	0
6.423	0	0	643	4	14	28	9422	0	0	0
6.424	0	0	643	5	23	28	9422	0	0	0
6.425	0	0	643	6	10	28	9422	0	0	0
6.426	0	0	643	7	17	28	9422	0	0	0
6.427	0	0	643	8	25	28	9422	0	0	0
6.428	0	0	643	9	37	28	9422	0	0	0
6.429	0	0	643	10	38	28	9422	0	0	0
6.43	0	0	644	1	56	28	9422	0	0	0
6.431	0	0	644	2	6	28	9422	0	0	0
6.432	0	0	644	3	48	28	9422	0	0	0
6.433	0	0	644	4	49	28	9422	0	0	0
6.434	0	0	644	5	57	28	9422	0	0	0
6.435	0	0	644	6	21	28	9422	0	0	0
6.436	0	0	644	7	64	28	9422	0	0	0
6.437	0	0	644	8	47	28	9422	0	0	0
6.438	0	0	644	9	68	28	9422	0	0	0
6.439	0	0	644	10	71	28	9422	0	0	0
6.44	0	0	645	1	3	28	9422	0	0	0
6.441	0	0	645	2	34	28	9422	0	0	0
6.442	0	0	645	3	20	28	9422	0	0	0
6.443	0	0	645	4	5	28	9422	0	0	0
6.444	0	0	645	5	7	28	9422	0	0	0
6.445	0	0	645	6	9	28	9422	0	0	0
6.446	0	0	645	7	12	28	9422	0	0	0
6.447	0	0	645	8	1	28	9422	0	0	0
6.448	0	0	645	9	28	28	9422	0	0	0
6.449	0	0	645	10	21	28	9422	0	0	0
6.45	0	0	646	1	27	28	9422	0	0	0
6.451	0	0	646	2	14	28	9422	0	0	0
6.452	0	0	646	3	20	28	9422	0	0	0
6.453	0	0	646	4	10	28	9422	0	0	0
6.454	0	0	646	5	17	28	9422	0	0	0
6.455	0	0	646	6	25	28	9422	0	0	0
6.456	0	0	646	7	37	28	9422	0	0	0
6.457	0	0	646	8	38	28	9422	0	0	0
6.458	0	0	646	9	56	28	9422	0	0	0
6.459	0	0	646	10	6	28	9422	0	0	0
6.46	0	0	647	1	21	28	9422	0	0	0
6.461	0	0	647	2	48	28	9422	0	0	0
6.462	0	0	647	3	49	28	9422	0	0	0
6.463	0	0	647	4	57	28	9422	0	0	0
6.464	0	0	647	5	64	28	9422	0	0	0
6.465	0	0	647	6	68	28	9422	0	0	0
6.466	0	0	647	7	71	28	9422	0	0	0
6.467	0	0	647	8	35	28	9422	0	0	0
6.468	0	0	647	9	3	28	9422	0	0	0
6.469	0	0	647	10	23	28	9422	0	0	0
6.47	0	0	648	1	24	28	9422	0	0	0
6.471	0	0	648	2	34	28	9422	0	0	0
6.472	0	0	648	3	5	28	9422	0	0	0
6.473	0	0	648	4	7	28	9422	0	0	0
6.474	0	0	648	5	9	28	9422	0	0	0
6.475	0	0	648	6	35	28	9422	0	0	0
6.476	0	0	648	7	12	28	9422	0	0	0
6.477	0	0	648	8	28	28	9422	0	0	0
6.478	0	0	648	9	27	28	9422	0	0	0
6.479	0	0	648	10	14	28	9422	0	0	0
6.48	0	0	649	1	20	28	9422	0	0	0
6.481	0	0	649	2	10	28	9422	0	0	0
6.482	0	0	649	3	17	28	9422	0	0	0
6.483	0	0	649	4	25	28	9422	0	0	0
6.484	0	0	649	5	23	28	9422	0	0	0
6.485	0	0	649	6	37	28	9422	0	0	0
6.486	0	0	649	7	38	28	9422	0	0	0
6.487	0	0	649	8	6	28	9422	0	0	0
6.488	0	0	649	9	21	28	9422	0	0	0
6.489	0	0	649	10	48	28	9422	0	0	0
6.49	0	0	650	1	49	28	9422	0	0	0
6.491	0	0	650	2	56	28	9422	0	0	0
6.492	0	0	650	3	57	28	9422	0	0	0
6.493	0	0	650	4	64	28	9422	0	0	0
6.494	0	0	650	5	68	28	9422	0	0	0
6.495	0	0	650	6	71	28	9422	0	0	0
6.496	0	0	650	7	58	28	9422	0	0	0
6.497	0	0	650	8	3	28	9422	0	0	0
6.498	0	0	650	9	34	28	9422	0	0	0
6.499	0	0	650	10	5	28	9422	0	0	0
6.5	0	0	651	1	7	28	9422	0	0	0
6.501	0	0	651	2	9	28	9422	0	0	0
6.502	0	0	651	3	35	28	9422	0	0	0
6.503	0	0	651	4	12	28	9422	0	0	0
6.504	0	0	651	5	28	28	9422	0	0	0
6.505	0	0	651	6	27	28	9422	0	0	0
6.506	0	0	651	7	14	28	9422	0	0	0
6.507	0	0	651	8	20	28	9422	0	0	0
6.508	0	0	651	9	10	28	9422	0	0	0
6.509	0	0	651	10	17	28	9422	0	0	0
6.51	0	0	652	1	25	28	9422	0	0	0
6.511	0	0	652	2	23	28	9422	0	0	0
6.512	0	0	652	3	72	28	9422	0	0	0
6.513	0	0	652	4	37	28	9422	0	0	0
6.514	0	0	652	5	38	28	9422	0	0	0
6.515	0	0	652	6	6	28	9422	0	0	0
6.516	0	0	652	7	21	28	9422	0	0	0
6.517	0	0	652	8	56	28	9422	0	0	0
6.518	0	0	652	9	48	28	9422	0	0	0
6.519	0	0	652	10	49	28	9422	0	0	0
6.52	0	0	653	1	57	28	9422	0	0	0
6.521	0	0	653	2	64	28	9422	0	0	0
6.522	0	0	653	3	47	28	9422	0	0	0
6.523	0	0	653	4	68	28	9422	0	0	0
6.524	0	0	653	5	71	28	9422	0	0	0
6.525	0	0	653	6	70	28	9422	0	0	0
6.526	0	0	653	7	70	28	9422	0	0	0
6.527	0	0	653	8	3	28	9422	0	0	0
6.528	0	0	653	9	70	28	9422	0	0	0
6.529	0	0	653	10	34	28	9422	0	0	0
6.53	0	0	654	1	5	28	9422	0	0	0
6.531	0	0	654	2	7	28	9422	0	0	0
6.532	0	0	654	3	9	28	9422	0	0	0
6.533	0	0	654	4	35	28	9422	0	0	0
6.534	0	0	654	5	12	28	9422	0	0	0
6.535	0	0	654	6	28	28	9422	0	0	0
6.536	0	0	654	7	27	28	9422	0	0	0
6.537	0	0	654	8	14	28	9422	0	0	0
6.538	0	0	654	9	24	28	9422	0	0	0
6.539	0	0	654	10	20	28	9422	0	0	0
6.54	0	0	655	1	10	28	9422	0	0	0
6.541	0	0	655	2	17	28	9422	0	0	0
6.542	0	0	655	3	25	28	9422	0	0	0
6.543	0	0	655	4	23	28	9422	0	0	0
6.544	0	0	655	5	37	28	9422	0	0	0
6.545	0	0	655	6	38	28	9422	0	0	0
6.546	0	0	655	7	6	28	9422	0	0	0
6.547	0	0	655	8	56	28	9422	0	0	0
6.548	0	0	655	9	21	28	9422	0	0	0
6.549	0	0	655	10	4	28	9422	0	0	0
6.55	0	0	656	1	48	28	9422	0	0	0
6.551	0	0	656	2	59	28	9422	0	0	0
6.552	0	0	656	3	70	28	9422	0	0	0
6.553	0	0	656	4	47	28	9422	0	0	0
6.554	0	0	656	5	49	28	9422	0	0	0
6.555	0	0	656	6	57	28	9422	0	0	0
6.556	0	0	656	7	64	28	9422	0	0	0
6.557	0	0	656	8	68	28	9422	0	0	0
6.558	0	0	656	9	47	28	9422	0	0	0
6.559	0	0	656	10	71	28	9422	0	0	0
6.56	0	0	657	1	3	28	9422	0	0	0
6.561	0	0	657	2	34	28	9422	0	0	0
6.562	0	0	657	3	5	28	9422	0	0	0
6.563	0	0	657	4	7	28	9422	0	0	0
6.564	0	0	657	5	9	28	9422	0	0	0
6.565	0	0	657	6	35	28	9422	0	0	0
6.566	0	0	657	7	12	28	9422	0	0	0
6.567	0	0	657	8	28	28	9422	0	0	0
6.568	0	0	657	9	14	28	9422	0	0	0
6.569	0	0	657	10	10	28	9422	0	0	0
6.57	0	0	658	1	17	28	9422	0	0	0
6.571	0	0	658	2	25	28	9422	0	0	0
6.572	0	0	658	3	23	28	9422	0	0	0
6.573	0	0	658	4	27	28	9422	0	0	0
6.574	0	0	658	5	37	28	9422	0	0	0
6.575	0	0	658	6	38	28	9422	0	0	0
6.576	0	0	658	7	6	28	9422	0	0	0
6.577	0	0	658	8	56	28	9422	0	0	0
6.578	0	0	658	9	48	28	9422	0	0	0
6.579	0	0	658	10	70	28	9422	0	0	0
6.58	0	0	659	1	49	28	9422	0	0	0
6.581	0	0	659	2	57	28	9422	0	0	0
6.582	0	0	659	3	64	28	9422	0	0	0
6.583	0	0	659	4	47	28	9422	0	0	0
6.584	0	0	659	5	68	28	9422	0	0	0
6.585	0	0	659	6	71	28	9422	0	0	0
6.586	0	0	659	7	20	28	9422	0	0	0
6.587	0	0	659	8	3	28	9422	0	0	0
6.588	0	0	659	9	34	28	9422	0	0	0
6.589	0	0	659	10	5	28	9422	0	0	0
6.59	0	0	660	1	7	28	9422	0	0	0
6.591	0	0	660	2	9	28	9422	0	0	0
6.592	0	0	660	3	35	28	9422	0	0	0
6.593	0	0	660	4	12	28	9422	0	0	0
6.594	0	0	660	5	18	28	9422	0	0	0
6.595	0	0	660	6	28	28	9422	0	0	0
6.596	0	0	660	7	14	28	9422	0	0	0
6.597	0	0	660	8	10	28	9422	0	0	0
6.598	0	0	660	9	17	28	9422	0	0	0
6.599	0	0	660	10	25	28	9422	0	0	0
6.6	0	0	661	1	23	28	9422	0	0	0
6.601	0	0	661	2	20	28	9422	0	0	0
6.602	0	0	661	3	58	28	9422	0	0	0
6.603	0	0	661	4	37	28	9422	0	0	0
6.604	0	0	661	5	38	28	9422	0	0	0
6.605	0	0	661	6	22	28	9422	0	0	0
6.606	0	0	661	7	27	28	9422	0	0	0
6.607	0	0	661	8	6	28	9422	0	0	0
6.608	0	0	661	9	24	28	9422	0	0	0
6.609	0	0	661	10	56	28	9422	0	0	0
6.61	0	0	662	1	48	28	9422	0	0	0
6.611	0	0	662	2	49	28	9422	0	0	0
6.612	0	0	662	3	57	28	9422	0	0	0
6.613	0	0	662	4	64	28	9422	0	0	0
6.614	0	0	662	5	68	28	9422	0	0	0
6.615	0	0	662	6	71	28	9422	0	0	0
6.616	0	0	662	7	3	28	9422	0	0	0
6.617	0	0	662	8	34	28	9422	0	0	0
6.618	0	0	662	9	5	28	9422	0	0	0
6.619	0	0	662	10	26	28	9422	0	0	0
6.62	0	0	663	1	69	28	9422	0	0	0
6.621	0	0	663	2	7	28	9422	0	0	0
6.622	0	0	663	3	9	28	9422	0	0	0
6.623	0	0	663	4	35	28	9422	0	0	0
6.624	0	0	663	5	12	28	9422	0	0	0
6.625	0	0	663	6	28	28	9422	0	0	0
6.626	0	0	663	7	14	28	9422	0	0	0
6.627	0	0	663	8	10	28	9422	0	0	0
6.628	0	0	663	9	17	28	9422	0	0	0
6.629	0	0	663	10	27	28	9422	0	0	0
6.63	0	0	664	1	36	28	9422	0	0	0
6.631	0	0	664	2	25	28	9422	0	0	0
6.632	0	0	664	3	23	28	9422	0	0	0
6.633	0	0	664	4	20	28	9422	0	0	0
6.634	0	0	664	5	37	28	9422	0	0	0
6.635	0	0	664	6	38	28	9422	0	0	0
6.636	0	0	664	7	56	28	9422	0	0	0
6.637	0	0	664	8	48	28	9422	0	0	0
6.638	0	0	664	9	49	28	9422	0	0	0
6.639	0	0	664	10	18	28	9422	0	0	0
6.64	0	0	665	1	57	28	9422	0	0	0
6.641	0	0	665	2	6	28	9422	0	0	0
6.642	0	0	665	3	64	28	9422	0	0	0
6.643	0	0	665	4	68	28	9422	0	0	0
6.644	0	0	665	5	71	28	9422	0	0	0
6.645	0	0	665	6	3	28	9422	0	0	0
6.646	0	0	665	7	34	28	9422	0	0	0
6.647	0	0	665	8	47	28	9422	0	0	0
6.648	0	0	665	9	5	28	9422	0	0	0
6.649	0	0	665	10	7	28	9422	0	0	0
6.65	0	0	666	1	9	28	9422	0	0	0
6.651	0	0	666	2	35	28	9422	0	0	0
6.652	0	0	666	3	12	28	9422	0	0	0
6.653	0	0	666	4	28	28	9422	0	0	0
6.654	0	0	666	5	14	28	9422	0	0	0
6.655	0	0	666	6	17	28	9422	0	0	0
6.656	0	0	666	7	27	28	9422	0	0	0
6.657	0	0	666	8	25	28	9422	0	0	0
6.658	0	0	666	9	23	28	9422	0	0	0
6.659	0	0	666	10	20	28	9422	0	0	0
6.66	0	0	667	1	37	28	9422	0	0	0
6.661	0	0	667	2	38	28	9422	0	0	0
6.662	0	0	667	3	56	28	9422	0	0	0
6.663	0	0	667	4	18	28	9422	0	0	0
6.664	0	0	667	5	6	28	9422	0	0	0
6.665	0	0	667	6	48	28	9422	0	0	0
6.666	0	0	667	7	49	28	9422	0	0	0
6.667	0	0	667	8	57	28	9422	0	0	0
6.668	0	0	667	9	64	28	9422	0	0	0
6.669	0	0	667	10	58	28	9422	0	0	0
6.67	0	0	668	1	68	28	9422	0	0	0
6.671	0	0	668	2	71	28	9422	0	0	0
6.672	0	0	668	3	3	28	9422	0	0	0
